개방자치단체코드,관리번호,시도명,시군구명,관리기관명,지정번호,보호수지정일자,보호수해지일자,보호수유형명,과명,학명,나무종류,그루수,나무나이,나무높이,가슴높이둘레,나무갓지름,품격명,지목명,지적,소유자구분,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
5160000,202651600000200073,경상북도,청송군,경상북도 청송군청,11-15-7,1981-07-03,,노목,,,음나무,1,176,14,190,,시·군나무,임야,60,단체,,경상북도 청송군 안덕면 명당리 135-1,36.30263,128.96346,2026-05-11,I,2026-05-15 18:44:54,2026-05-11 09:12:22
5160000,202651600000200074,경상북도,청송군,경상북도 청송군청,11-15-8,1981-07-03,,노목,,,느티나무,1,532,21,836,,시·군나무,전,46,단체,경상북도 청송군 파천면 황목길 58-7,경상북도 청송군 파천면 황목리 100,36.47253,129.01816,2026-05-11,I,2026-05-15 18:44:54,2026-05-11 09:12:22
5160000,202651600000200075,경상북도,청송군,경상북도 청송군청,11-15-9,1981-07-03,,노목,,,왕버들,1,244,9,664,,시·군나무,하천,30,단체,,경상북도 청송군 안덕면 감은리 509-1,36.28625,128.94139,2026-05-11,I,2026-05-15 18:44:54,2026-05-11 09:12:22
5160000,202651600000200076,경상북도,청송군,경상북도 청송군청,11-15-10,1981-07-03,,노목,,,느티나무,1,345,19,552,,시·군나무,전,45,단체,경상북도 청송군 진보면 가랫길 101,경상북도 청송군 진보면 추현리 556,36.56981,128.99266,2026-05-11,I,2026-05-15 18:44:54,2026-05-11 09:12:22
5160000,202651600000200077,경상북도,청송군,경상북도 청송군청,11-15-1-1,1981-07-03,,노목,,,향나무,1,398,7.5,272,,면나무,도로,22,단체,,경상북도 청송군 청송읍 월막리 64-6,36.4375,129.06599,2026-05-11,I,2026-05-15 18:44:54,2026-05-11 09:12:22
5160000,202651600000200078,경상북도,청송군,경상북도 청송군청,11-15-2-1,1981-07-03,,노목,,,소나무,1,257,15,368,,면나무,임야,35,단체,,경상북도 청송군 주왕산면 라리 43-2,36.31394,129.2069,2026-05-11,I,2026-05-15 18:44:54,2026-05-11 09:12:22
5160000,202651600000200079,경상북도,청송군,경상북도 청송군청,11-15-3-1,1981-07-03,,노목,,,느티나무,1,372,17,592,,면나무,임야,56,단체,,경상북도 청송군 부남면 대전리 134,36.32876,129.0699,2026-05-11,I,2026-05-15 18:44:54,2026-05-11 09:12:22
5160000,202651600000200080,경상북도,청송군,경상북도 청송군청,11-15-3-2,1981-07-03,,노목,,,느티나무,1,364,15,580,,면나무,종교용지,39,단체,,경상북도 청송군 부남면 구천리 238,36.32876,129.0699,2026-05-11,I,2026-05-15 18:44:54,2026-05-11 09:12:22
5160000,202651600000200086,경상북도,청송군,경상북도 청송군청,11-15-8-3,1981-07-03,,노목,,,느티나무,1,204,19,420,,면나무,대,22,단체,,경상북도 청송군 신촌리 236-1,36.49902,129.11686,2026-05-11,I,2026-05-15 18:44:54,2026-05-11 09:12:22
5160000,202651600000200087,경상북도,청송군,경상북도 청송군청,11-15-1-1-1,1981-07-03,,노목,,,느티나무,1,161,14,480,,면나무,임야,18,공공,,경상북도 청송군 청송읍 월막리 484-1,36.4314,129.0583896,2026-05-11,I,2026-05-15 18:44:54,2026-05-11 09:12:22
5160000,202651600000200088,경상북도,청송군,경상북도 청송군청,11-15-2-1-1,1981-07-03,,노목,,,느티나무,1,254,14,302,,마을나무,하천,22,단체,경상북도 청송군 부동면 상평1길 31,경상북도 청송군 부동면 상평리 196-1,36.36463,129.07958,2026-05-11,I,2026-05-15 18:44:54,2026-05-11 09:12:22
5160000,202651600000200089,경상북도,청송군,경상북도 청송군청,11-15-3-1-1,1981-07-03,,노목,,,느티나무,1,228,21,374,,마을나무,종교용지,27,단체,,경상북도 청송군 부남면 감연리 362-1,36.35391,129.05587,2026-05-11,I,2026-05-15 18:44:54,2026-05-11 09:12:22
5160000,202651600000200090,경상북도,청송군,경상북도 청송군청,11-15-4-7-1,1981-07-03,,노목,,,느티나무,1,239,14,390,,마을나무,하천,37,단체,경상북도 청송군 현동면 고적길 14,경상북도 청송군 현동면 월매리 837,36.2399,129.0233,2026-05-11,I,2026-05-15 18:44:54,2026-05-11 09:12:22
5160000,202651600000200091,경상북도,청송군,경상북도 청송군청,11-15-5-20-1,1981-07-03,,노목,,,느티나무,1,325,13,522,,마을나무,대,27,단체,,경상북도 청송군 안덕면 덕성리 543,36.26467,128.95517,2026-05-11,I,2026-05-15 18:44:54,2026-05-11 09:12:22
5160000,202651600000200092,경상북도,청송군,경상북도 청송군청,11-15-6-7-1,1981-07-03,,노목,,,느티나무,1,219,18,360,,마을나무,종교용지,33,단체,,경상북도 청송군 현서면 월정리 233-2,36.22307,128.89937,2026-05-11,I,2026-05-15 18:44:54,2026-05-11 09:12:22
5160000,202651600000200093,경상북도,청송군,경상북도 청송군청,11-15-6-8-1,1981-07-03,,노목,,,느티나무,1,222,17,364,,마을나무,하천,33,단체,,경상북도 청송군 현서면 도리 109,36.22201,128.90086,2026-05-11,I,2026-05-15 18:44:54,2026-05-11 09:12:22
5160000,202651600000200094,경상북도,청송군,경상북도 청송군청,11-15-7-3-1,1981-07-03,,노목,,,느티나무,1,303,17,488,,마을나무,임야,25,단체,,경상북도 청송군 파천면 중평리 산14,36.45826,129.00881,2026-05-11,I,2026-05-15 18:44:54,2026-05-11 09:12:22
5160000,202651600000200085,경상북도,청송군,경상북도 청송군청,11-15-8-2,1981-07-03,,노목,,,비술나무,1,153,18,483,,면나무,대,22,단체,,경상북도 청송군 진보면 월전리 13-1,36.53966,129.0806,2026-05-11,I,2026-05-15 18:44:54,2026-05-11 09:12:22
5160000,202651600000200015,경상북도,청송군,경상북도 청송군청,10-13-03,2010-06-16,,노목,,,소나무,1,251,8.5,265,,시·군나무,임야,26,개인,,경상북도 청송군 진보면 기곡리 238,36.53753,128.98866,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200016,경상북도,청송군,경상북도 청송군청,10-13-02,2010-06-16,,노목,,,돌배나무,1,232,13,198,,마을나무,임야,19,개인,,경상북도 청송군 부남면 중기리 산69,36.27434,129.18992,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200017,경상북도,청송군,경상북도 청송군청,10-13-01,2010-06-16,,노목,,,소나무,1,114,4,224,,마을나무,학교용지,66,공공,,경상북도 청송군 주왕산면 내룡리 112-4,36.31889,129.2061097,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200018,경상북도,청송군,경상북도 청송군청,03-23-07,2003-07-14,,노목,,,느티나무,1,276,19,450,,시·군나무,전,24,개인,,경상북도 청송군 현서면 두현리 930-1,36.28991,128.92257,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200019,경상북도,청송군,경상북도 청송군청,03-23-06,2003-07-14,,노목,,,느티나무,1,421,17,670,,도나무,구거,20,공공,,경상북도 청송군 현서면 도리 656,36.22279,128.89787,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200031,경상북도,청송군,경상북도 청송군청,Aug-99,1999-04-07,,노목,,,소나무,1,163,12,238,,면나무,임야,80,공공,,경상북도 청송군 주왕산면 라리 산89,36.33108,129.18847,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200032,경상북도,청송군,경상북도 청송군청,1999-07-01,1999-04-07,,노목,,,비술나무,1,174,20,550,,시·군나무,대,48,단체,,경상북도 청송군 청송읍 송생리 146-5,36.38221,129.10075,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200033,경상북도,청송군,경상북도 청송군청,1999-06-01,1999-04-07,,노목,,,소나무,1,352,23,323,,시·군나무,임야,44,단체,,경상북도 청송군 청송읍 부곡리 산1,36.46438,129.0760601,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200034,경상북도,청송군,경상북도 청송군청,11-15-8-2-1,1981-07-03,,노목,,,느티나무,1,260,11,426,,마을나무,잡종지,53,단체,,경상북도 청송군 진보면 부곡리 526,36.56498,129.01455,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200035,경상북도,청송군,경상북도 청송군청,11-15-7-3-1,1981-07-03,,노목,,,느티나무,1,301,17,488,,마을나무,임야,25,단체,,경상북도 청송군 파천면 중평리 산14,36.45826,129.00881,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200036,경상북도,청송군,경상북도 청송군청,11-15-6-8-1,1981-07-03,,노목,,,느티나무,1,220,17,364,,마을나무,하천,33,단체,,경상북도 청송군 현서면 도리 109,36.22201,128.90086,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200037,경상북도,청송군,경상북도 청송군청,11-15-6-7-1,1981-07-03,,노목,,,느티나무,1,217,18,360,,마을나무,종교용지,33,단체,,경상북도 청송군 현서면 월정리 233-2,36.22307,128.89937,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200038,경상북도,청송군,경상북도 청송군청,11-15-5-20-1,1981-07-03,,노목,,,느티나무,1,323,13,522,,마을나무,대,27,단체,,경상북도 청송군 안덕면 덕성리 543,36.26467,128.95517,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200039,경상북도,청송군,경상북도 청송군청,11-15-4-7-1,1981-07-03,,노목,,,느티나무,1,237,14,390,,마을나무,하천,37,단체,경상북도 청송군 현동면 고적길 14,경상북도 청송군 현동면 월매리 837,36.2399,129.0233,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200040,경상북도,청송군,경상북도 청송군청,11-15-3-1-1,1981-07-03,,노목,,,느티나무,1,226,21,374,,마을나무,종교용지,27,단체,,경상북도 청송군 부남면 감연리 362-1,36.35391,129.05587,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200041,경상북도,청송군,경상북도 청송군청,11-15-2-1-1,1981-07-03,,노목,,,느티나무,1,252,14,302,,마을나무,하천,22,단체,경상북도 청송군 부동면 상평1길 31,경상북도 청송군 부동면 상평리 196-1,36.36463,129.07958,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200042,경상북도,청송군,경상북도 청송군청,11-15-1-1-1,1981-07-03,,노목,,,느티나무,1,159,14,480,,면나무,임야,18,공공,,경상북도 청송군 청송읍 월막리 484-1,36.4314,129.0583896,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200043,경상북도,청송군,경상북도 청송군청,11-15-8-3,1981-07-03,,노목,,,느티나무,1,202,19,420,,면나무,대,22,단체,,경상북도 청송군 신촌리 236-1,36.49902,129.11686,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200044,경상북도,청송군,경상북도 청송군청,11-15-8-2,1981-07-03,,노목,,,비술나무,1,151,18,483,,면나무,대,22,단체,,경상북도 청송군 진보면 월전리 13-1,36.53966,129.0806,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200045,경상북도,청송군,경상북도 청송군청,11-15-5-2,1981-07-03,,노목,,,느티나무,1,212,13,352,,면나무,종교용지,31,단체,,경상북도 청송군 안덕면 고와리 35,36.39882,128.98771,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200046,경상북도,청송군,경상북도 청송군청,11-15-5-1,1981-07-03,,노목,,,느티나무,1,279,17,454,,면나무,대,63,단체,,경상북도 청송군 안덕면 신성리 662,36.3183,128.99698,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200047,경상북도,청송군,경상북도 청송군청,11-15-4-2,1981-07-03,,노목,,,느티나무,1,234,14,386,,면나무,전,32,단체,,경상북도 청송군 현동면 인지리 227-1,36.30078,129.01545,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200048,경상북도,청송군,경상북도 청송군청,11-15-4-1,1981-07-03,,노목,,,향나무,1,212,7,257,,면나무,종교용지,12,단체,경상북도 청송군 현동면 간동길 5,경상북도 청송군 현동면 거성리 638-5,36.2789,129.02243,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200049,경상북도,청송군,경상북도 청송군청,11-15-3-2,1981-07-03,,노목,,,느티나무,1,362,15,580,,면나무,종교용지,39,단체,,경상북도 청송군 부남면 구천리 238,36.32876,129.0699,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200050,경상북도,청송군,경상북도 청송군청,11-15-3-1,1981-07-03,,노목,,,느티나무,1,370,17,592,,면나무,임야,56,단체,,경상북도 청송군 부남면 대전리 134,36.32876,129.0699,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200051,경상북도,청송군,경상북도 청송군청,11-15-2-1,1981-07-03,,노목,,,소나무,1,255,15,368,,면나무,임야,35,단체,,경상북도 청송군 주왕산면 라리 43-2,36.31394,129.2069,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200052,경상북도,청송군,경상북도 청송군청,11-15-1-1,1981-07-03,,노목,,,향나무,1,396,7.5,272,,면나무,도로,22,단체,,경상북도 청송군 청송읍 월막리 64-6,36.4375,129.06599,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200053,경상북도,청송군,경상북도 청송군청,11-15-10,1981-07-03,,노목,,,느티나무,1,343,19,552,,시·군나무,전,45,단체,경상북도 청송군 진보면 가랫길 101,경상북도 청송군 진보면 추현리 556,36.56981,128.99266,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200054,경상북도,청송군,경상북도 청송군청,11-15-9,1981-07-03,,노목,,,왕버들,1,242,9,664,,시·군나무,하천,30,단체,,경상북도 청송군 안덕면 감은리 509-1,36.28625,128.94139,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200055,경상북도,청송군,경상북도 청송군청,11-15-8,1981-07-03,,노목,,,느티나무,1,530,21,836,,시·군나무,전,46,단체,경상북도 청송군 파천면 황목길 58-7,경상북도 청송군 파천면 황목리 100,36.47253,129.01816,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200056,경상북도,청송군,경상북도 청송군청,11-15-7,1981-07-03,,노목,,,음나무,1,174,14,190,,시·군나무,임야,60,단체,,경상북도 청송군 안덕면 명당리 135-1,36.30263,128.96346,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200057,경상북도,청송군,경상북도 청송군청,11-15-6,1981-07-03,,노목,,,말채나무,1,230,17,362,,시·군나무,구거,62,단체,,경상북도 청송군 현동면 개일리 859,36.25619,129.01027,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200058,경상북도,청송군,경상북도 청송군청,11-15-5,1981-07-03,,노목,,,느티나무,1,508,15,802,,시·군나무,대,10,단체,,경상북도 청송군 현동면 도평리 882,36.2906,129.01683,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200059,경상북도,청송군,경상북도 청송군청,11-15-3,1981-07-03,,노목,,,느티나무,1,255,13,418,,시·군나무,종교용지,53,단체,,경상북도 청송군 청송읍 거대리 457,36.42411,129.10882,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200060,경상북도,청송군,경상북도 청송군청,11-15-2,1981-07-03,,노목,,,말채나무,1,123,9,264,,시·군나무,잡종지,28,단체,,경상북도 청송군 청송읍 거대리 473-1,36.42334,129.10814,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200061,경상북도,청송군,경상북도 청송군청,11-15-1,1981-07-03,,노목,,,느티나무,1,335,18,540,,시·군나무,잡종지,63,단체,,경상북도 청송군 청송읍 교리 100-2,36.40174,129.11227,2026-04-06,I,2026-05-15 18:44:54,2026-04-06 09:10:36
5160000,202651600000200112,경상북도,청송군,경상북도 청송군청,10-13-01,2010-06-16,,노목,,,소나무,1,116,4,224,,마을나무,학교용지,66,공공,,경상북도 청송군 주왕산면 내룡리 112-4,36.31889,129.2061097,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200113,경상북도,청송군,경상북도 청송군청,10-13-02,2010-06-16,,노목,,,돌배나무,1,234,13,198,,마을나무,임야,19,개인,,경상북도 청송군 부남면 중기리 산69,36.27434,129.18992,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200114,경상북도,청송군,경상북도 청송군청,10-13-03,2010-06-16,,노목,,,소나무,1,253,8.5,265,,시·군나무,임야,26,개인,,경상북도 청송군 진보면 기곡리 238,36.53753,128.98866,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200115,경상북도,청송군,경상북도 청송군청,10-13-04,2010-06-16,,노목,,,돌배나무,1,166,15,142,,마을나무,임야,64,개인,,경상북도 청송군 부남면 중기리 991-11,36.27266,129.19106,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200116,경상북도,청송군,경상북도 청송군청,10-13-05,2010-06-16,,노목,,,소나무,1,252,19,377,,면나무,임야,75,공공,,경상북도 청송군 파천면 신기리 459,36.48407,129.0375801,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200117,경상북도,청송군,경상북도 청송군청,10-13-07,2010-06-16,,노목,,,소나무,1,304,27,290,,시·군나무,임야,53,공공,,경상북도 청송군 부남면 중기리 335,36.24184,129.1746,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200118,경상북도,청송군,경상북도 청송군청,10-13-08,2010-06-16,,노목,,,물푸레나무,1,254,12,360,,면나무,임야,44,공공,경상북도 청송군 진보면 신촌갈평길 640,경상북도 청송군 진보면 괴정리 14,36.46388,129.14587,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200119,경상북도,청송군,경상북도 청송군청,11-13-01,2011-01-06,,노목,,,말채나무,1,161,9,250,,시·군나무,종교용지,37,공공,,경상북도 청송군 안덕면 명당리 426-2,36.28989,128.96108,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200120,경상북도,청송군,경상북도 청송군청,11-13-02,2011-01-06,,노목,,,느티나무,1,437,18,692,,시·군나무,전,52,개인,,경상북도 청송군 진보면 기곡리 524,36.53817,128.98009,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200121,경상북도,청송군,경상북도 청송군청,13-13-01,2013-07-11,,노목,,,소나무,1,196,14,270,,면나무,대,28,단체,경상북도 청송군 진보면 경동로 3758-327,경상북도 청송군 진보면 합강리 24,36.53926004,129.01291,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200122,경상북도,청송군,경상북도 청송군청,13-13-12,2013-07-11,,노목,,,왕버들,1,152,10,440,,면나무,전,20,개인,,경상북도 청송군 청송읍 월막리 484-1,36.4333,129.05373,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200123,경상북도,청송군,경상북도 청송군청,13-13-03,2013-07-11,,노목,,,졸참나무,1,178,18,344,,시·군나무,구거,24,공공,,경상북도 청송군 주왕산면 신점리 100,36.34006,129.15657,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200124,경상북도,청송군,경상북도 청송군청,13-13-04,2013-07-11,,노목,,,돌배나무,1,254,16,346,,시·군나무,하천,67,공공,경상북도 청송군 부남면 얼음골로 351-31,경상북도 청송군 부남면 화장리 1030-1,36.31198,129.12955,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200125,경상북도,청송군,경상북도 청송군청,13-13-05,2013-07-11,,노목,,,왕버들,1,144,16,420,,시·군나무,임야,30,공공,,경상북도 청송군 현서면 덕계리 284-4,36.28825,128.90166,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200126,경상북도,청송군,경상북도 청송군청,13-13-06,2013-10-13,,노목,,,비술나무,1,101,21,326,,면나무,종교용지,64,공공,,경상북도 청송군 주왕산면 하의리 714,36.37961,129.10894,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200127,경상북도,청송군,경상북도 청송군청,13-13-07,2013-10-13,,노목,,,시무나무,1,144,15,228,,마을나무,임야,21,공공,,경상북도 청송군 부남면 대전리 산109-13,36.33262,129.07046,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200128,경상북도,청송군,경상북도 청송군청,13-13-08,2013-10-13,,노목,,,시무나무,1,136,16,216,,마을나무,임야,23,공공,,경상북도 청송군 부남면 대전리 산110,36.33138,129.07059,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200129,경상북도,청송군,경상북도 청송군청,19-13-01,2019-04-12,,노목,,,느티나무,1,353,20,564,,마을나무,전,20,단체,,경상북도 청송읍 부곡리 490-1,36.45164,129.07611,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200065,경상북도,청송군,경상북도 청송군청,11-12,1981-07-03,,노목,,,느티나무,1,411,13,652,,도나무,전,63,단체,,경상북도 청송군 주왕산면 신점리 738-2,36.35231,129.11096,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200066,경상북도,청송군,경상북도 청송군청,11-13,1981-07-03,,노목,,,느티나무,1,486,23,766,,도나무,임야,90,단체,,경상북도 청송군 부남면 양숙리 1033,36.269,129.14459,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200067,경상북도,청송군,경상북도 청송군청,11-15,1981-07-03,,노목,,,느티나무,1,478,20,754,,도나무,전,71,단체,,경상북도 청송군 파천면 관리 933-35,36.46325,129.03975,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200068,경상북도,청송군,경상북도 청송군청,11-15-1,1981-07-03,,노목,,,느티나무,1,337,18,540,,시·군나무,잡종지,63,단체,,경상북도 청송군 청송읍 교리 100-2,36.40174,129.11227,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200069,경상북도,청송군,경상북도 청송군청,11-15-2,1981-07-03,,노목,,,말채나무,1,125,9,264,,시·군나무,잡종지,28,단체,,경상북도 청송군 청송읍 거대리 473-1,36.42334,129.10814,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200081,경상북도,청송군,경상북도 청송군청,11-15-4-1,1981-07-03,,노목,,,향나무,1,214,7,257,,면나무,종교용지,12,단체,경상북도 청송군 현동면 간동길 5,경상북도 청송군 현동면 거성리 638-5,36.2789,129.02243,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200082,경상북도,청송군,경상북도 청송군청,11-15-4-2,1981-07-03,,노목,,,느티나무,1,236,14,386,,면나무,전,32,단체,,경상북도 청송군 현동면 인지리 227-1,36.30078,129.01545,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200083,경상북도,청송군,경상북도 청송군청,11-15-5-1,1981-07-03,,노목,,,느티나무,1,281,17,454,,면나무,대,63,단체,,경상북도 청송군 안덕면 신성리 662,36.3183,128.99698,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200084,경상북도,청송군,경상북도 청송군청,11-15-5-2,1981-07-03,,노목,,,느티나무,1,214,13,352,,면나무,종교용지,31,단체,,경상북도 청송군 안덕면 고와리 35,36.39882,128.98771,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200096,경상북도,청송군,경상북도 청송군청,1999-06-01,1999-04-07,,노목,,,소나무,1,354,23,323,,시·군나무,임야,44,단체,,경상북도 청송군 청송읍 부곡리 산1,36.46438,129.0760601,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200097,경상북도,청송군,경상북도 청송군청,1999-07-01,1999-04-07,,노목,,,비술나무,1,176,20,550,,시·군나무,대,48,단체,,경상북도 청송군 청송읍 송생리 146-5,36.38221,129.10075,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200098,경상북도,청송군,경상북도 청송군청,99-8,1999-04-07,,노목,,,소나무,1,165,12,238,,면나무,임야,80,공공,,경상북도 청송군 주왕산면 라리 산89,36.33108,129.18847,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200109,경상북도,청송군,경상북도 청송군청,03-23-05,2003-07-14,,노목,,,상수리,1,227,20,344,,면나무,임야,21,개인,,경상북도 청송군 안덕면 신성리 180,36.32945,128.98543,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200110,경상북도,청송군,경상북도 청송군청,03-23-06,2003-07-14,,노목,,,느티나무,1,423,17,670,,도나무,구거,20,공공,,경상북도 청송군 현서면 도리 656,36.22279,128.89787,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202651600000200111,경상북도,청송군,경상북도 청송군청,03-23-07,2003-07-14,,노목,,,느티나무,1,278,19,450,,시·군나무,전,24,개인,,경상북도 청송군 현서면 두현리 930-1,36.28991,128.92257,2026-05-11,I,2026-05-15 18:44:55,2026-05-11 09:12:22
5160000,202551600000200253,경상북도,청송군,경상북도 청송군청,13-13-12,2013-07-11,,노목,,,왕버들,1,150,10,440,,면나무,전,20,개인,,경상북도 청송군 청송읍 월막리 484-1,36.4333,129.05373,2025-10-28,I,2026-05-15 18:44:54,2025-10-28 13:28:06
5160000,202651600000200070,경상북도,청송군,경상북도 청송군청,11-15-3,1981-07-03,,노목,,,느티나무,1,257,13,418,,시·군나무,종교용지,53,단체,,경상북도 청송군 청송읍 거대리 457,36.42411,129.10882,2026-05-11,I,2026-05-15 18:44:54,2026-05-11 09:12:22
5160000,202651600000200071,경상북도,청송군,경상북도 청송군청,11-15-5,1981-07-03,,노목,,,느티나무,1,510,15,802,,시·군나무,대,10,단체,,경상북도 청송군 현동면 도평리 882,36.2906,129.01683,2026-05-11,I,2026-05-15 18:44:54,2026-05-11 09:12:22
5160000,202551600000200231,경상북도,청송군,경상북도 청송군청,01-2,2001-06-11,,노목,,,느티나무,1,268,17,437,,시·군나무,종교용지,60,공공,,경상북도 청송군 청송읍 월외리 526,36.44067,129.1065,2025-10-28,I,2026-05-15 18:44:54,2025-10-28 13:28:06
5160000,202551600000200219,경상북도,청송군,경상북도 청송군청,11-15-2-1-1,1981-07-03,,노목,,,느티나무,1,252,14,302,,마을나무,하천,22,단체,경상북도 청송군 부동면 상평1길 31,경상북도 청송군 부동면 상평리 196-1,36.36463,129.07958,2025-10-28,I,2026-05-15 18:44:54,2025-10-28 13:28:05
5160000,202551600000200239,경상북도,청송군,경상북도 청송군청,03-23-04,2003-07-14,,노목,,,상수리,1,280,18,422,,면나무,임야,81,개인,,경상북도 청송군 부남면 화장리 산77,36.32508,129.1486701,2025-10-28,I,2026-05-15 18:44:54,2025-10-28 13:28:06
5160000,202551600000200197,경상북도,청송군,경상북도 청송군청,11-13,1981-07-03,,노목,,,느티나무,1,484,23,766,,도나무,임야,90,단체,,경상북도 청송군 부남면 양숙리 1033,36.269,129.14459,2025-10-28,I,2026-05-15 18:44:54,2025-10-28 13:28:05
